"","country","date","continent","population","vaccines","total_vaccinations_per_hundred","value","n_tweets"
"18225","Portugal",2021-01-07,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0.7,0,1
"18226","Portugal",2021-01-08,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0.73,0,1
"18227","Portugal",2021-01-09,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0.73,0,1
"18228","Portugal",2021-01-10,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0.73,0,1
"18229","Portugal",2021-01-11,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0.74,0,1
"18230","Portugal",2021-01-12,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0.85,0,1
"18231","Portugal",2021-01-13,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0.98,0,1
"18232","Portugal",2021-01-14,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1.09,0,1
"18233","Portugal",2021-01-15,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1.16,0,1
"18234","Portugal",2021-01-16,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1.18,0,1
"18235","Portugal",2021-01-17,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1.19,0,1
"18236","Portugal",2021-01-18,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1.22,0,1
"18237","Portugal",2021-01-19,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1.46,0,1
"18238","Portugal",2021-01-20,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1.74,0,1
"18239","Portugal",2021-01-21,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.07,0,1
"18240","Portugal",2021-01-22,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.32,0,1
"18241","Portugal",2021-01-23,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.47,0,1
"18242","Portugal",2021-01-24,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.51,0,1
"18243","Portugal",2021-01-25,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.51,0,1
"18244","Portugal",2021-01-26,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.59,0,1
"18245","Portugal",2021-01-27,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.73,0,1
"18246","Portugal",2021-01-28,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.9,0,1
"18247","Portugal",2021-01-29,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3.1,0,1
"18248","Portugal",2021-01-30,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3.24,0,1
"18249","Portugal",2021-01-31,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3.3,0,1
"18250","Portugal",2021-02-01,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3.32,0,1
"18251","Portugal",2021-02-02,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3.36,0,1
"18252","Portugal",2021-02-03,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3.44,0,1
"18253","Portugal",2021-02-04,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3.57,0,1
"18254","Portugal",2021-02-05,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3.72,0,1
"18255","Portugal",2021-02-06,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3.87,0,1
"18256","Portugal",2021-02-07,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3.88,0,1
"18257","Portugal",2021-02-08,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3.89,0,1
"18258","Portugal",2021-02-09,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3.93,0,1
"18259","Portugal",2021-02-10,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",4.07,0,1
"18260","Portugal",2021-02-11,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",4.28,1,1
"18261","Portugal",2021-02-12,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",4.6,0,1
"18262","Portugal",2021-02-13,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",4.96,0,1
"18263","Portugal",2021-02-14,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",5.14,0,1
"18264","Portugal",2021-02-15,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",5.35,0,1
"18265","Portugal",2021-02-16,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",5.45,0,1
"18266","Portugal",2021-02-17,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",5.61,0,1
"18267","Portugal",2021-02-18,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",5.83,0,1
"18268","Portugal",2021-02-19,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",6.22,0,1
"18269","Portugal",2021-02-20,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",6.6,0,1
"18270","Portugal",2021-02-21,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",6.78,0,1
"18271","Portugal",2021-02-22,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",6.86,0,1
"18272","Portugal",2021-02-23,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",7,0,1
"18273","Portugal",2021-02-24,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",7.26,0,1
"18274","Portugal",2021-02-25,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",7.57,1,1
"18275","Portugal",2021-02-26,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",8.01,0,1
"18276","Portugal",2021-02-27,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",8.41,0,1
"18277","Portugal",2021-02-28,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",8.64,0,1
"18278","Portugal",2021-03-01,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",8.76,0,1
"18279","Portugal",2021-03-02,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",8.91,0,1
"18280","Portugal",2021-03-03,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",9.07,0,1
"18281","Portugal",2021-03-04,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",9.35,0,1
"18282","Portugal",2021-03-05,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",9.77,0,1
"18283","Portugal",2021-03-06,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",10.16,0,1
"18284","Portugal",2021-03-07,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",10.33,0,1
"18285","Portugal",2021-03-08,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",10.41,0,1
"18286","Portugal",2021-03-09,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",10.52,0,1
"18287","Portugal",2021-03-10,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",10.63,0,1
"18288","Portugal",2021-03-11,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",10.86,0,1
"18289","Portugal",2021-03-12,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",11.2,0,1
"18290","Portugal",2021-03-13,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",11.53,0,1
"18291","Portugal",2021-03-14,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",11.69,0,1
"18292","Portugal",2021-03-15,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",11.81,0,1
"18293","Portugal",2021-03-16,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",12.05,0,1
"18294","Portugal",2021-03-17,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",12.13,0,1
"18295","Portugal",2021-03-18,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",12.46,0,1
"18296","Portugal",2021-03-19,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",12.91,5,1
"18297","Portugal",2021-03-20,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",13.35,0,1
"18298","Portugal",2021-03-21,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",13.57,0,1
"18299","Portugal",2021-03-22,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",13.88,0,1
"18300","Portugal",2021-03-23,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",14.05,0,1
"18301","Portugal",2021-03-24,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",14.27,0,1
"18302","Portugal",2021-03-25,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",14.69,0,1
"18303","Portugal",2021-03-26,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",15.39,0,1
"18304","Portugal",2021-03-27,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",15.69,-1.5,1
"18305","Portugal",2021-03-28,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",16.31,0,1
"18306","Portugal",2021-03-29,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",16.59,0,1
"18307","Portugal",2021-03-30,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",16.82,-0.333333333333333,2
"18308","Portugal",2021-03-31,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",17.13,0,1
"18309","Portugal",2021-04-01,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",17.36,0,1
"18310","Portugal",2021-04-02,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",18.18,0,1
"18311","Portugal",2021-04-03,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",18.53,0,1
"18312","Portugal",2021-04-04,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",18.7,0.5,2
"18313","Portugal",2021-04-05,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",18.77,0,1
"18314","Portugal",2021-04-06,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",19.09,0,1
"18315","Portugal",2021-04-07,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",19.48,0,1
"18316","Portugal",2021-04-08,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",20.09,-1.75,1
"18317","Portugal",2021-04-09,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",20.78,0,1
"18318","Portugal",2021-04-10,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",21.47,3.61111111111111,1
"18319","Portugal",2021-04-11,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",21.59,0,1
"18320","Portugal",2021-04-12,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",21.78,0,1
"18321","Portugal",2021-04-13,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",22.1,0,1
"18322","Portugal",2021-04-14,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",22.53,0,1
"18323","Portugal",2021-04-15,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",23.16,0.208333333333333,2
"18324","Portugal",2021-04-16,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",23.84,0,1
"18325","Portugal",2021-04-17,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",24.5,-0.429824561403509,2
"18326","Portugal",2021-04-18,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",25.67,0,1
"18327","Portugal",2021-04-19,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",26.54,-1,2
"18328","Portugal",2021-04-20,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",26.86,0,1
"18329","Portugal",2021-04-21,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",27.23,0,1
"18330","Portugal",2021-04-22,"Europe",10191409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",27.76,0,1
"18331","Qatar",2020-12-14,"Asia",2889284,"Pfizer/BioNTech",0,0,1
"18332","Qatar",2020-12-15,"Asia",2889284,"Pfizer/BioNTech",0,0,1
"18333","Qatar",2020-12-16,"Asia",2889284,"Pfizer/BioNTech",0,0,1
"18334","Qatar",2020-12-17,"Asia",2889284,"Pfizer/BioNTech",0,0,1
"18335","Qatar",2020-12-18,"Asia",2889284,"Pfizer/BioNTech",0,0,1
"18336","Qatar",2020-12-19,"Asia",2889284,"Pfizer/BioNTech",0,0,1
"18337","Qatar",2020-12-20,"Asia",2889284,"Pfizer/BioNTech",0,0,1
"18338","Qatar",2020-12-21,"Asia",2889284,"Pfizer/BioNTech",0,0,1
"18339","Qatar",2020-12-22,"Asia",2889284,"Pfizer/BioNTech",0,0,1
"18340","Qatar",2020-12-23,"Asia",2889284,"Pfizer/BioNTech",0.05,0,1
"18341","Qatar",2020-12-24,"Asia",2889284,"Pfizer/BioNTech",0.09,0,1
"18342","Qatar",2020-12-25,"Asia",2889284,"Pfizer/BioNTech",0.14,0,1
"18343","Qatar",2020-12-26,"Asia",2889284,"Pfizer/BioNTech",0.19,0,1
"18344","Qatar",2020-12-27,"Asia",2889284,"Pfizer/BioNTech",0.23,5,1
"18345","Qatar",2020-12-28,"Asia",2889284,"Pfizer/BioNTech",0.28,0,1
"18346","Qatar",2020-12-29,"Asia",2889284,"Pfizer/BioNTech",0.33,0,1
"18347","Qatar",2020-12-30,"Asia",2889284,"Pfizer/BioNTech",0.37,0,2
"18348","Qatar",2020-12-31,"Asia",2889284,"Pfizer/BioNTech",0.42,0,1
"18349","Qatar",2021-01-01,"Asia",2889284,"Pfizer/BioNTech",0.47,0,1
"18350","Qatar",2021-01-02,"Asia",2889284,"Pfizer/BioNTech",0.51,0,1
"18351","Qatar",2021-01-03,"Asia",2889284,"Pfizer/BioNTech",0.56,-1,1
"18352","Qatar",2021-01-04,"Asia",2889284,"Pfizer/BioNTech",0.61,-0.833333333333333,3
"18353","Qatar",2021-01-05,"Asia",2889284,"Pfizer/BioNTech",0.65,0,1
"18354","Qatar",2021-01-06,"Asia",2889284,"Pfizer/BioNTech",0.7,0,1
"18355","Qatar",2021-01-07,"Asia",2889284,"Pfizer/BioNTech",0.75,0,1
"18356","Qatar",2021-01-08,"Asia",2889284,"Pfizer/BioNTech",0.79,0,1
"18357","Qatar",2021-01-09,"Asia",2889284,"Pfizer/BioNTech",0.84,0,1
"18358","Qatar",2021-01-10,"Asia",2889284,"Pfizer/BioNTech",0.89,0,1
"18359","Qatar",2021-01-11,"Asia",2889284,"Pfizer/BioNTech",0.94,1,1
"18360","Qatar",2021-01-12,"Asia",2889284,"Pfizer/BioNTech",0.98,0,1
"18361","Qatar",2021-01-13,"Asia",2889284,"Pfizer/BioNTech",1.03,0,1
"18362","Qatar",2021-01-14,"Asia",2889284,"Pfizer/BioNTech",1.08,0,1
"18363","Qatar",2021-01-15,"Asia",2889284,"Pfizer/BioNTech",1.12,0,1
"18364","Qatar",2021-01-16,"Asia",2889284,"Pfizer/BioNTech",1.17,0,1
"18365","Qatar",2021-01-17,"Asia",2889284,"Pfizer/BioNTech",1.22,0,1
"18366","Qatar",2021-01-18,"Asia",2889284,"Pfizer/BioNTech",1.26,-1,1
"18367","Qatar",2021-01-19,"Asia",2889284,"Pfizer/BioNTech",1.31,2,1
"18368","Qatar",2021-01-20,"Asia",2889284,"Pfizer/BioNTech",1.36,-1,1
"18369","Qatar",2021-01-21,"Asia",2889284,"Pfizer/BioNTech",1.4,0,1
"18370","Qatar",2021-01-22,"Asia",2889284,"Pfizer/BioNTech",1.45,2.87162162162162,1
"18371","Qatar",2021-01-23,"Asia",2889284,"Pfizer/BioNTech",1.5,-1,1
"18372","Qatar",2021-01-24,"Asia",2889284,"Pfizer/BioNTech",1.54,0,1
"18373","Qatar",2021-01-25,"Asia",2889284,"Pfizer/BioNTech",1.59,0,1
"18374","Qatar",2021-01-26,"Asia",2889284,"Pfizer/BioNTech",1.64,0,1
"18375","Qatar",2021-01-27,"Asia",2889284,"Pfizer/BioNTech",1.68,0,1
"18376","Qatar",2021-01-28,"Asia",2889284,"Pfizer/BioNTech",1.73,0,1
"18377","Qatar",2021-01-29,"Asia",2889284,"Pfizer/BioNTech",1.79,3.66666666666667,1
"18378","Qatar",2021-01-30,"Asia",2889284,"Pfizer/BioNTech",1.87,0,1
"18379","Qatar",2021-01-31,"Asia",2889284,"Pfizer/BioNTech",1.96,0,1
"18380","Qatar",2021-02-01,"Asia",2889284,"Pfizer/BioNTech",2.06,0,1
"18381","Qatar",2021-02-02,"Asia",2889284,"Pfizer/BioNTech",2.18,2,1
"18382","Qatar",2021-02-03,"Asia",2889284,"Pfizer/BioNTech",2.32,0,1
"18383","Qatar",2021-02-04,"Asia",2889284,"Pfizer/BioNTech",2.46,0,1
"18384","Qatar",2021-02-05,"Asia",2889284,"Pfizer/BioNTech",2.61,0,1
"18385","Qatar",2021-02-06,"Asia",2889284,"Pfizer/BioNTech",2.76,0,1
"18386","Qatar",2021-02-07,"Asia",2889284,"Pfizer/BioNTech",2.91,0,1
"18387","Qatar",2021-02-08,"Asia",2889284,"Pfizer/BioNTech",3.06,0,1
"18388","Qatar",2021-02-09,"Asia",2889284,"Pfizer/BioNTech",3.21,-1,2
"18389","Qatar",2021-02-10,"Asia",2889284,"Pfizer/BioNTech",3.35,0.875,4
"18390","Qatar",2021-02-11,"Asia",2889284,"Pfizer/BioNTech",3.5,-0.666666666666667,3
"18391","Qatar",2021-02-12,"Asia",2889284,"Pfizer/BioNTech",3.65,0,1
"18392","Qatar",2021-02-13,"Asia",2889284,"Pfizer/BioNTech",3.8,0,1
"18393","Qatar",2021-02-14,"Asia",2889284,"Pfizer/BioNTech",3.95,0,1
"18394","Qatar",2021-02-15,"Asia",2889284,"Pfizer/BioNTech",4.1,1,2
"18395","Qatar",2021-02-16,"Asia",2889284,"Pfizer/BioNTech",4.24,1.66666666666667,3
"18396","Qatar",2021-02-17,"Asia",2889284,"Pfizer/BioNTech",4.39,2.04477611940298,2
"18397","Qatar",2021-02-18,"Asia",2889284,"Pfizer/BioNTech",4.85,0,1
"18398","Qatar",2021-02-19,"Asia",2889284,"Pfizer/BioNTech",5.03,0,1
"18399","Qatar",2021-02-20,"Asia",2889284,"Pfizer/BioNTech",5.24,0,1
"18400","Qatar",2021-02-21,"Asia",2889284,"Pfizer/BioNTech",5.49,1,2
"18401","Qatar",2021-02-22,"Asia",2889284,"Pfizer/BioNTech",5.77,1.6,5
"18402","Qatar",2021-02-23,"Asia",2889284,"Pfizer/BioNTech",6.09,0.6,5
"18403","Qatar",2021-02-24,"Asia",2889284,"Pfizer/BioNTech",6.43,-0.555555555555556,3
"18404","Qatar",2021-02-25,"Asia",2889284,"Pfizer/BioNTech",6.81,0,1
"18405","Qatar",2021-02-26,"Asia",2889284,"Pfizer/BioNTech",7.19,-1,1
"18406","Qatar",2021-02-27,"Asia",2889284,"Pfizer/BioNTech",7.57,0,3
"18407","Qatar",2021-02-28,"Asia",2889284,"Pfizer/BioNTech",7.96,1,1
"18408","Qatar",2021-03-01,"Asia",2889284,"Pfizer/BioNTech",8.34,-1,2
"18409","Qatar",2021-03-02,"Asia",2889284,"Pfizer/BioNTech",8.72,2,1
"18410","Qatar",2021-03-03,"Asia",2889284,"Pfizer/BioNTech",9.1,-1.5,1
"18411","Qatar",2021-03-04,"Asia",2889284,"Pfizer/BioNTech",9.48,1.5,2
"18412","Qatar",2021-03-05,"Asia",2889284,"Pfizer/BioNTech",9.86,0.125,4
"18413","Qatar",2021-03-06,"Asia",2889284,"Pfizer/BioNTech",10.24,0,1
"18414","Qatar",2021-03-07,"Asia",2889284,"Pfizer/BioNTech",11.32,0,1
"18415","Qatar",2021-03-08,"Asia",2889284,"Pfizer/BioNTech",11.73,0,1
"18416","Qatar",2021-03-09,"Asia",2889284,"Pfizer/BioNTech",12.18,1.5,2
"18417","Qatar",2021-03-10,"Asia",2889284,"Pfizer/BioNTech",13.15,0,2
"18418","Qatar",2021-03-11,"Asia",2889284,"Pfizer/BioNTech",13.68,-0.5,2
"18419","Qatar",2021-03-12,"Asia",2889284,"Pfizer/BioNTech",14.27,0,1
"18420","Qatar",2021-03-13,"Asia",2889284,"Pfizer/BioNTech",14.91,0,1
"18421","Qatar",2021-03-14,"Asia",2889284,"Pfizer/BioNTech",15.6,0,1
"18422","Qatar",2021-03-15,"Asia",2889284,"Pfizer/BioNTech",16.31,0,2
"18423","Qatar",2021-03-16,"Asia",2889284,"Pfizer/BioNTech",17.65,0,1
"18424","Qatar",2021-03-17,"Asia",2889284,"Pfizer/BioNTech",18.38,0,3
"18425","Qatar",2021-03-18,"Asia",2889284,"Pfizer/BioNTech",19.08,-0.75,4
"18426","Qatar",2021-03-19,"Asia",2889284,"Pfizer/BioNTech",19.76,-2,1
"18427","Qatar",2021-03-20,"Asia",2889284,"Pfizer/BioNTech",20.42,0,1
"18428","Qatar",2021-03-21,"Asia",2889284,"Pfizer/BioNTech",20.58,0,1
"18429","Qatar",2021-03-22,"Asia",2889284,"Pfizer/BioNTech",21.31,0.727062914562914,2
"18430","Qatar",2021-03-23,"Asia",2889284,"Pfizer/BioNTech",22.06,0.4,5
"18431","Qatar",2021-03-24,"Asia",2889284,"Pfizer/BioNTech",22.79,0,2
"18432","Qatar",2021-03-25,"Asia",2889284,"Pfizer/BioNTech",23.51,2,1
"18433","Qatar",2021-03-26,"Asia",2889284,"Pfizer/BioNTech",24.29,0.394396551724138,4
"18434","Qatar",2021-03-27,"Asia",2889284,"Pfizer/BioNTech",24.96,0,1
"18435","Qatar",2021-03-28,"Asia",2889284,"Pfizer/BioNTech",25.62,0,1
"18436","Qatar",2021-03-29,"Asia",2889284,"Pfizer/BioNTech",26.48,-0.7,5
"18437","Qatar",2021-03-30,"Asia",2889284,"Pfizer/BioNTech",27.37,-0.2,5
"18438","Qatar",2021-03-31,"Asia",2889284,"Pfizer/BioNTech",28.26,0,2
"18439","Qatar",2021-04-01,"Asia",2889284,"Pfizer/BioNTech",29.14,0.833333333333333,5
"18440","Qatar",2021-04-02,"Asia",2889284,"Pfizer/BioNTech",30.01,1.66666666666667,3
"18441","Qatar",2021-04-03,"Asia",2889284,"Pfizer/BioNTech",30.78,0,1
"18442","Qatar",2021-04-04,"Asia",2889284,"Pfizer/BioNTech",31.53,1,2
"18443","Qatar",2021-04-05,"Asia",2889284,"Pfizer/BioNTech",32.36,0,1
"18444","Qatar",2021-04-06,"Asia",2889284,"Pfizer/BioNTech",33.28,0,3
"18445","Qatar",2021-04-07,"Asia",2889284,"Pfizer/BioNTech",34.18,0.666666666666667,3
"18446","Qatar",2021-04-08,"Asia",2889284,"Pfizer/BioNTech",35.05,0,2
"18447","Qatar",2021-04-09,"Asia",2889284,"Pfizer/BioNTech",36.05,2,1
"18448","Qatar",2021-04-10,"Asia",2889284,"Pfizer/BioNTech",36.77,0,1
"18449","Qatar",2021-04-11,"Asia",2889284,"Pfizer/BioNTech",37.37,3.5,2
"18450","Qatar",2021-04-12,"Asia",2889284,"Pfizer/BioNTech",38.24,1.66666666666667,3
"18451","Qatar",2021-04-13,"Asia",2889284,"Pfizer/BioNTech",39.17,0.5,2
"18452","Qatar",2021-04-14,"Asia",2889284,"Pfizer/BioNTech",40.13,0,1
"18453","Qatar",2021-04-15,"Asia",2889284,"Pfizer/BioNTech",40.95,0,1
"18454","Qatar",2021-04-16,"Asia",2889284,"Pfizer/BioNTech",41.87,0,3
"18455","Qatar",2021-04-17,"Asia",2889284,"Pfizer/BioNTech",42.4,0.5,1
"18456","Qatar",2021-04-18,"Asia",2889284,"Pfizer/BioNTech",43.2,0,1
"18457","Qatar",2021-04-19,"Asia",2889284,"Pfizer/BioNTech",44.01,1.16666666666667,3
"18458","Qatar",2021-04-20,"Asia",2889284,"Pfizer/BioNTech",44.87,0,3
"18459","Qatar",2021-04-21,"Asia",2889284,"Pfizer/BioNTech",45.72,0,1
"18460","Qatar",2021-04-22,"Asia",2889284,"Pfizer/BioNTech",46.57,0,1
"18461","Romania",2020-12-14,"Europe",19214608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"18462","Romania",2020-12-15,"Europe",19214608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"18463","Romania",2020-12-16,"Europe",19214608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"18464","Romania",2020-12-17,"Europe",19214608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"18465","Romania",2020-12-18,"Europe",19214608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"18466","Romania",2020-12-19,"Europe",19214608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"18467","Romania",2020-12-20,"Europe",19214608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"18468","Romania",2020-12-21,"Europe",19214608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"18469","Romania",2020-12-22,"Europe",19214608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"18470","Romania",2020-12-23,"Europe",19214608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"18471","Romania",2020-12-24,"Europe",19214608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"18472","Romania",2020-12-25,"Europe",19214608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"18473","Romania",2020-12-26,"Europe",19214608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"18474","Romania",2020-12-27,"Europe",19214608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0.01,0,1
"18475","Romania",2020-12-28,"Europe",19214608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0.01,0,1
"18476","Romania",2020-12-29,"Europe",19214608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0.01,0,1
"18477","Romania",2020-12-30,"Europe",19214608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",0.03,0,1
